CVEGEO,Municipio,Pobreza_pct,Pobreza_extrema_pct,Carencia_servicios_pct
20052,Magdalena Tequisistlán,60.4878173454,14.2128130857,52.7687851423
20053,Magdalena Tlacotepec,33.9788235294,4.7521568627,31.5294117647
20054,Magdalena Zahuatlán,84.3894472362,24.4020100503,61.5577889447
20055,Mariscala de Juárez,68.053223594,15.3799725652,45.4320987654
20056,Mártires de Tacubaya,64.2651195499,21.64697609,66.9479606188
20057,Matías Romero Avendaño,58.8012234199,17.4801031927,46.6415575743
20058,Mazatlán Villa de Flores,95.5690952762,56.4699759808,72.5220176141
20059,Miahuatlán de Porfirio Díaz,66.0376168681,24.1196362353,46.6368091228
20060,Mixistlán de la Reforma,89.2898848684,28.2865953947,75.3289473684
20061,Monjas,75.6667838313,23.4520210896,73.6379613357
20062,Natividad,46.1393939394,4.4141414141,10.303030303
20063,Nazareno Etla,40.3572796935,5.1645114943,16.714559387
20064,Nejapa de Madero,66.7335188097,13.7727107778,64.8481916052
20065,Ixpantepec Nieves,85.5176022835,33.0903901047,53.0922930542
20066,Santiago Niltepec,65.4917683517,12.1752856866,42.9014139066
20067,Oaxaca de Juárez,33.9726844433,7.8666092568,12.9135367265
20068,Ocotlán de Morelos,51.5935264003,15.4157644314,42.1261120391
20069,La Pe,89.6509558339,29.0494396836,88.2003955175
20070,Pinotepa de Don Luis,83.8921615202,39.798733175,74.4576405384
20071,Pluma Hidalgo,76.928504527,28.932563222,78.5201373712
20072,San José del Progreso,79.2817939271,27.0633972812,79.0623808919
20073,Putla Villa de Guerrero,79.6355583726,34.1451235075,69.6270580661
20074,Santa Catarina Quioquitani,95.8026607539,18.5742793792,59.866962306
20075,Reforma de Pineda,69.8299188249,11.2226517201,32.6633165829
20076,La Reforma,72.9058295964,23.0173393124,78.1464872945
20077,Reyes Etla,41.1587633659,7.190376569,35.1231985123
20078,Rojas de Cuauhtémoc,26.4510571652,2.6405638215,25.2936570086
20079,Salina Cruz,26.9857719448,4.6048348538,26.314379456
20080,San Agustín Amatengo,73.9792060491,19.9829867675,54.5053560176
20081,San Agustín Atenango,71.452972973,21.5627027027,62.0
20082,San Agustín Chayuco,77.8550866065,25.9636496707,80.6294218102
20083,San Agustín de las Juntas,36.3207947377,6.7014906279,14.9844130475
20084,San Agustín Etla,29.5612919012,2.5683875703,9.2243699535
20085,San Agustín Loxicha,95.8071993455,65.3898087187,89.5866609529
20086,San Agustín Tlacotepec,82.0793140407,32.5326902465,84.5659163987
20087,San Agustín Yatareni,76.023104155,24.6571641513,48.3510340973
20088,San Andrés Cabecera Nueva,88.9716088328,37.1086575535,91.0970907816
20089,San Andrés Dinicuiti,84.7848443843,29.2764997745,75.597654488
20090,San Andrés Huaxpaltepec,76.1541612058,24.9787024902,71.7234600262
20091,San Andrés Huayápam,26.9575565912,3.0482689747,7.4234354194
20092,San Andrés Ixtlahuaca,54.2280204197,12.7180941577,62.4503686897
20093,San Andrés Lagunas,85.0617760618,24.1891891892,86.1003861004
20094,San Andrés Nuxiño,95.5503833516,30.004381161,97.9189485214
20095,San Andrés Paxtlán,94.3113718412,47.6155234657,91.5839350181
20096,San Andrés Sinaxtla,50.7154362416,6.9342281879,20.6711409396
20097,San Andrés Solaga,75.8834608593,19.3949381989,32.666274279
20098,San Andrés Teotilálpam,90.7105263158,44.2549492999,91.5982617093
20099,San Andrés Tepetlapa,96.7299465241,50.3609625668,90.1069518717
20100,San Andrés Yaá,78.2506393862,17.557544757,60.8695652174
20101,San Andrés Zabache,86.0054495913,41.7779291553,84.0599455041
20102,San Andrés Zautla,44.1908469427,9.3843524497,39.2328142803
20103,San Antonino Castillo Velasco,71.7658174456,24.0563522861,74.371520162
20104,San Antonino el Alto,89.5534017484,30.6917521855,93.1965032307
20105,San Antonino Monte Verde,93.2704807951,36.1005909213,63.2420091324
20106,San Antonio Acutla,55.5894308943,2.9349593496,20.7317073171
20107,San Antonio de la Cal,49.89749712,13.2614939042,20.1198740196
20108,San Antonio Huitepec,88.0485021398,30.9404422254,73.9657631954
20109,San Antonio Nanahuatípam,57.7003284072,13.302955665,59.0311986864
20110,San Antonio Sinicahua,96.2686754551,53.3176396736,96.9868173258
20111,San Antonio Tepetlapa,93.5602972399,50.967940552,91.2526539278
20112,San Baltazar Chichicápam,85.7299327798,33.3353103994,66.0340055358
20113,San Baltazar Loxicha,86.4733118971,24.8803858521,90.6109324759
20114,San Baltazar Yatzachi el Bajo,73.04826546,15.5414781297,50.0754147813
20115,San Bartolo Coyotepec,37.2624391089,7.7941166094,24.4598773117
20116,San Bartolomé Ayautla,97.1836634874,68.5950110051,97.9946197114
20117,San Bartolomé Loxicha,80.6877272727,27.4113636364,77.0909090909
20118,San Bartolomé Quialana,74.6882898062,24.1541701769,60.8677337826
20119,San Bartolomé Yucuañe,84.7045769764,38.9972260749,78.2246879334
20120,San Bartolomé Zoogocho,85.1964912281,30.3368421053,62.8070175439
20121,San Bartolo Soyaltepec,58.4906937394,8.6988155668,34.179357022
20122,San Bartolo Yautepec,85.8012326656,13.218798151,35.2850539291
20123,San Bernardo Mixtepec,81.776504298,25.814469914,70.2722063037
20124,San Blas Atempa,66.8711312093,22.9146633624,72.0627648936
20125,San Carlos Yautepec,91.9761158407,35.9899112285,68.3941724271
20126,San Cristóbal Amatlán,93.152372093,32.6130232558,93.376744186
20127,San Cristóbal Amoltepec,95.7211538462,39.5264423077,98.1570512821
20128,San Cristóbal Lachirioag,69.6034755134,8.8285939968,19.1153238547
20129,San Cristóbal Suchixtlahuaca,64.0574712644,6.3448275862,32.7586206897
20130,San Dionisio del Mar,83.149578514,30.5289158988,87.4926485003
20131,San Dionisio Ocotepec,93.5152185537,45.6590678436,76.3019557824
20132,San Dionisio Ocotlán,50.9115384615,13.3876923077,51.4615384615
20133,San Esteban Atatlahuca,93.0557139155,39.7126198497,91.1376004146
20134,San Felipe Jalapa de Díaz,96.833460133,71.341548411,90.8409277405
20135,San Felipe Tejalápam,76.7001839362,29.7650521153,77.1428571429
20136,San Felipe Usila,91.7217989926,46.0297454323,98.1798899052
20137,San Francisco Cahuacuá,93.5339605998,48.2381652455,91.9435460159
20138,San Francisco Cajonos,76.3795454545,16.6022727273,20.2272727273
20139,San Francisco Chapulapa,96.1865984179,48.7771056305,42.1591437878
20140,San Francisco Chindúa,84.3266832918,28.6770573566,80.5486284289
20141,San Francisco del Mar,70.8450523865,19.6779976717,79.3597206054
20142,San Francisco Huehuetlán,96.2729439809,43.6197854589,72.1096543504
20143,San Francisco Ixhuatán,65.7541899441,16.823700043,51.2462397937
20144,San Francisco Jaltepetongo,88.6254901961,25.7215686275,66.6666666667
20145,San Francisco Lachigoló,49.1862841423,9.4995087444,26.6260561996
20146,San Francisco Logueche,93.8333938294,41.4548094374,99.7822141561
20147,San Francisco Nuxaño,84.8148148148,13.5476190476,54.2328042328
20148,San Francisco Ozolotepec,90.2086230876,33.1159017153,88.4098284655
20149,San Francisco Sola,74.4027286508,31.9125821122,62.7589691764
20150,San Francisco Telixtlahuaca,63.0718995647,14.6574315848,30.4271019959
20151,San Francisco Teopan,99.2524590164,44.1278688525,33.1147540984
20152,San Francisco Tlapancingo,93.3962900506,56.7032040472,85.9612141653
20153,San Gabriel Mixtepec,75.4747682801,19.3829042225,71.9052523172
20154,San Ildefonso Amatlán,88.9738903394,30.7019147084,76.9364664926
20155,San Ildefonso Sola,87.0124045802,48.7051526718,83.9694656489
20156,San Ildefonso Villa Alta,57.3690509324,13.155580295,38.3245198998
20157,San Jacinto Amilpas,22.7794726001,2.9962847035,5.8313739249
20158,San Jacinto Tlacotepec,79.4547521601,23.2619372442,65.3024101864
20159,San Jerónimo Coatlán,91.3979554582,42.5503833516,85.9072654253
20160,San Jerónimo Silacayoapilla,65.8377037562,10.9057406095,43.0900070872
20161,San Jerónimo Sosola,81.4505169867,19.9660265879,71.4549483013
20162,San Jerónimo Taviche,92.0212976721,45.4576523031,82.5656265478
20163,San Jerónimo Tecóatl,87.4403908795,47.061237785,80.5863192182
20164,San Jorge Nuchita,88.2912517781,41.6682076814,59.4950213371
20165,San José Ayuquila,80.5199754149,21.6840811309,62.1389059619
20166,San José Chiltepec,58.1137445328,18.0846893751,76.3106104435
20167,San José del Peñasco,76.6954869359,19.4275534442,85.7482185273
20168,San José Estancia Grande,61.5239687848,17.7814938685,73.132664437
20169,San José Independencia,91.3262150221,55.9459990182,98.4536082474
20170,San José Lachiguiri,96.4080412931,53.6892148873,88.8073892964
20171,San José Tenango,96.5636435287,73.5478241288,96.6728593143
20172,San Juan Achiutla,75.5371287129,15.5198019802,62.6237623762
20173,San Juan Atepec,83.4888888889,15.1423611111,35.5555555556
20174,Ánimas Trujano,39.8472316384,7.1317514124,9.4915254237
20175,San Juan Bautista Atatlahuca,90.4600431965,28.0698344132,84.6652267819
20176,San Juan Bautista Coixtlahuaca,79.0904561135,22.3303947873,58.7581448831
20177,San Juan Bautista Cuicatlán,66.5591714534,20.5093459192,53.6100323055
20178,San Juan Bautista Guelache,38.8805674192,8.3227577791,33.2672361196
20179,San Juan Bautista Jayacatlán,87.0894590846,26.4570041609,74.7572815534
20180,San Juan Bautista Lo de Soto,51.7574823944,11.5435739437,56.6901408451
20181,San Juan Bautista Suchitepec,77.9616252822,17.0948081264,58.0135440181
20182,San Juan Bautista Tlacoatzintepec,93.2464985994,44.2731092437,96.918767507
20183,San Juan Bautista Tlachichilco,84.2841302841,29.4996534997,76.8537768538
20184,San Juan Bautista Tuxtepec,53.3672255357,17.9695828735,36.239074316
20185,San Juan Cacahuatepec,70.5107979086,25.4132757445,66.2877926802
20186,San Juan Cieneguilla,79.5747572816,14.8932038835,65.8252427184
20187,San Juan Coatzóspam,93.5182648402,48.3652968037,97.2602739726
20188,San Juan Colorado,85.5321748289,43.3429173249,86.6034755134
20189,San Juan Comaltepec,96.4029801325,55.1685430464,80.8609271523
20190,San Juan Cotzocón,74.3939375564,27.2304438145,78.9239813194
20191,San Juan Chicomezúchil,73.1452702703,11.7094594595,40.2027027027
20192,San Juan Chilateca,34.7566489362,3.7320478723,12.9654255319
20193,San Juan del Estado,66.6908037654,13.8425054308,28.7110789283
20194,San Juan del Río,76.3579335793,15.4509225092,47.8966789668
20195,San Juan Diuxi,94.8263757116,50.9269449715,92.789373814
20196,San Juan Evangelista Analco,82.7234567901,9.5283950617,30.3703703704
20197,San Juan Guelavía,77.880197105,17.9106867878,54.7274407145
20198,San Juan Guichicovi,71.2648358267,22.3699453398,79.4858618799
20199,San Juan Ihualtepec,93.532769556,42.7441860465,80.1268498943
20200,San Juan Juquila Mixes,82.5251319078,29.3146348237,83.3101916134
20201,San Juan Juquila Vijanos,88.9313672922,29.9174262735,80.4825737265
20202,San Juan Lachao,73.599865501,17.4093252634,62.0937009639
20203,San Juan Lachigalla,91.922705314,40.2503552145,85.2514919011
20204,San Juan Lajarcia,82.1022364217,22.7268370607,81.1501597444
20205,San Juan Lalana,90.5870805938,56.2637815311,93.1176013808
20206,San Juan de los Cués,72.1352253756,25.0409015025,61.5609348915
20207,San Juan Mazatlán,80.5995596073,34.9838836463,89.732762927
20208,San Juan Mixtepec - Dto. 08,85.9104126891,39.3599647525,79.8355118226
20209,San Juan Mixtepec - Dto. 26,93.8168067227,20.2,26.7226890756
20210,San Juan Ñumí,94.6447714136,46.5109476266,98.6162200035
20211,San Juan Ozolotepec,93.6441681468,46.8623445826,73.2682060391
20212,San Juan Petlapa,93.2324975578,57.5333767502,98.7300553566
20213,San Juan Quiahije,81.837737713,26.5974314646,86.885650778
20214,San Juan Quiotepec,85.8385650224,21.3104135526,42.4514200299
20215,San Juan Sayultepec,56.3007246377,8.7463768116,62.8019323671
20216,San Juan Tabaá,90.4107579462,18.988590057,29.5028524857
20217,San Juan Tamazola,95.092016672,51.328951587,97.8839371593
20218,San Juan Teita,97.0447470817,47.9649805447,100.0
20219,San Juan Teitipac,86.7559681698,27.2826828344,60.8942781357
20220,San Juan Tepeuxila,92.5384326959,31.3033370829,62.3547056618
20221,San Juan Teposcolula,71.6518218623,16.5053981107,58.5695006748
20222,San Juan Yaeé,92.3266903915,16.4896797153,36.9395017794
20223,San Juan Yatzona,91.9761904762,18.6285714286,25.2380952381
20224,San Juan Yucuita,60.5268292683,9.718699187,36.9105691057
20225,San Lorenzo,85.6655272603,41.2267988378,93.4199282174
20226,San Lorenzo Albarradas,80.4805858311,16.5602861035,47.2070844687
20227,San Lorenzo Cacaotepec,39.8871957546,9.1606654719,27.6879448465
20228,San Lorenzo Cuaunecuiltitla,97.1522277228,50.3056930693,69.4306930693
20229,San Lorenzo Texmelúcan,97.7992217899,60.7229571984,98.6548082268
20230,San Lorenzo Victoria,69.2519167579,22.1555312158,53.9978094195
20231,San Lucas Camotlán,98.9851030111,55.7334389857,95.3724247227
20232,San Lucas Ojitlán,87.59689672,45.518975055,91.5338684232
20233,San Lucas Quiaviní,84.1996434938,31.4194890077,47.5341651812
20234,San Lucas Zoquiápam,96.3596989492,56.5296790684,84.1948310139
20235,San Luis Amatlán,81.5055408971,25.7300791557,75.6992084433
20236,San Marcial Ozolotepec,92.9406461307,31.7453042825,97.2952667168
20237,San Marcos Arteaga,60.4483204134,14.4024547804,21.7054263566
20238,San Martín de los Cansecos,77.5498489426,25.6797583082,76.7371601208
20239,San Martín Huamelúlpam,75.1746192893,19.4223350254,88.730964467
20240,San Martín Itunyoso,97.5390885513,77.1789551686,98.4068173398
20241,San Martín Lachilá,79.8269794721,29.366568915,62.5610948192
20242,San Martín Peras,97.7759441708,69.8720032841,86.223316913
20243,San Martín Tilcajete,51.2745604964,11.0972078594,59.7724922441
20244,San Martín Toxpalan,73.3378551318,29.3749680061,66.2144868185
20245,San Martín Zacatepec,85.0046583851,29.7104037267,78.8043478261
20246,San Mateo Cajonos,88.1258389262,21.5469798658,52.1812080537
20247,Capulálpam de Méndez,34.3379174853,2.574983628,7.0072036673
20248,San Mateo del Mar,90.2952549482,49.3723292699,96.7951238694
20249,San Mateo Yoloxochitlán,92.4289473684,46.9984210526,79.4473684211
20250,San Mateo Etlatongo,71.0341741253,18.1578519121,68.2668836452
20251,San Mateo Nejápam,90.5409015025,40.9707846411,92.9048414023
20252,San Mateo Peñasco,92.1383026493,42.2855859901,94.1625505164
20253,San Mateo Piñas,88.2993503248,45.8350824588,92.4037981009
20254,San Mateo Río Hondo,77.8006578947,23.0256578947,52.2368421053
20255,San Mateo Sindihui,91.981827622,46.2445482866,86.240913811
20256,San Mateo Tlapiltepec,82.59030837,17.8854625551,34.3612334802
20257,San Melchor Betaza,90.3396603397,32.6593406593,79.8201798202
20258,San Miguel Achiutla,88.2621502209,39.5949926362,82.9160530191
20259,San Miguel Ahuehuetitlán,92.4249530957,49.9826454034,83.1613508443
20260,San Miguel Aloápam,87.4136973623,30.9375289218,69.7362332254
20261,San Miguel Amatitlán,74.9353429445,21.744866754,80.0786369594
20262,San Miguel Amatlán,75.3360572012,6.5331971399,18.3861082737
20263,San Miguel Coatlán,90.1391359593,40.040660737,65.2160101652
20264,San Miguel Chicahua,91.2478176528,33.6280310378,83.8021338506
20265,San Miguel Chimalapa,76.8122908427,28.0263157895,72.5585640402
20266,San Miguel del Puerto,47.0597104224,8.0520521718,86.8852459016
20267,San Miguel del Río,82.8065843621,17.29218107,50.2057613169
20268,San Miguel Ejutla,61.4345549738,15.1221640489,42.6701570681
20269,San Miguel el Grande,69.5161290323,17.8848267622,77.945041816
20270,San Miguel Huautla,96.8358585859,51.9141414141,98.569023569
20271,San Miguel Mixtepec,98.6647020301,72.8362802881,95.4813359528
20272,San Miguel Panixtlahuaca,96.101756712,53.9075240305,84.4381836261
20273,San Miguel Peras,96.7283718431,60.7463729178,92.530897367
20274,San Miguel Piedras,95.001740644,49.7980852916,99.5648389904
20275,San Miguel Quetzaltepec,95.8323764179,42.4089063156,76.0817812631
20276,San Miguel Santa Flor,93.1950146628,24.0073313783,67.008797654
20277,Villa Sola de Vega,86.4402288943,44.3746766357,78.418376103
20278,San Miguel Soyaltepec,78.1059041798,39.6386000547,87.2083641297
20279,San Miguel Suchixtepec,90.2663369834,32.9703285058,80.0777110562
20280,Villa Talea de Castro,79.0035443038,19.4698734177,38.7848101266
20281,San Miguel Tecomatlán,65.1854304636,9.3245033113,40.7284768212
20282,San Miguel Tenango,85.8520801233,15.3143297381,15.7164869029
20283,San Miguel Tequixtepec,79.8756027001,15.3027965284,55.06268081
20284,San Miguel Tilquiápam,98.7893376414,68.9925686591,89.4668820679
20285,San Miguel Tlacamama,64.3352729288,17.6827376004,72.5685785536
20286,San Miguel Tlacotepec,74.2283120377,23.9919300605,40.7195696032
20287,San Miguel Tulancingo,69.7166123779,11.0228013029,17.2638436482
20288,San Miguel Yotao,97.6333333333,59.3719298246,87.1929824561
20289,San Nicolás,81.8687707641,24.0132890365,81.2292358804
20290,San Nicolás Hidalgo,65.8021235521,19.8590733591,48.8416988417
20291,San Pablo Coatlán,89.0980066445,30.3345989559,79.5918367347
20292,San Pablo Cuatro Venados,98.3413959917,59.1444367657,97.3738769869
20293,San Pablo Etla,19.4660716289,2.8878842832,9.8674560091
20294,San Pablo Huitzo,48.5868880618,8.8529916977,35.2848554251
20295,San Pablo Huixtepec,54.8654187432,13.9116520894,28.5116363211
20296,San Pablo Macuiltianguis,84.6706521739,16.8163043478,42.9347826087
20297,San Pablo Tijaltepec,97.5149031297,51.9631147541,97.6900149031
20298,San Pablo Villa de Mitla,71.1561067939,21.3148700398,40.3768419903
20299,San Pablo Yaganiza,82.0589301904,19.7842248413,48.3227561197
20300,San Pedro Amuzgos,85.5953192808,43.3129262244,77.7433353999
20301,San Pedro Apóstol,61.9684343434,15.3781565657,42.2348484848
20302,San Pedro Atoyac,93.4935498221,40.0473754448,92.615658363
20303,San Pedro Cajonos,79.9571295433,18.2907735322,30.8480894688
20304,San Pedro Coxcaltepec Cántaros,94.934751773,31.524822695,86.6666666667
20305,San Pedro Comitancillo,32.799719888,3.6139122316,30.9056956116
20306,San Pedro el Alto,92.7449693788,41.2758092738,69.4881889764
20307,San Pedro Huamelula,44.7467811159,7.3035695593,99.9581283366
20308,San Pedro Huilotepec,68.2924961715,21.8343032159,62.6646248086
20309,San Pedro Ixcatlán,88.898289829,47.5455545555,93.299329933
20310,San Pedro Ixtlahuaca,54.3469444368,15.3208956446,67.7434239958
20311,San Pedro Jaltepetongo,96.2256728778,55.0579710145,95.0310559006
20312,San Pedro Jicayán,85.2402177538,45.8006403055,92.7359378676
20313,San Pedro Jocotipac,89.3656509695,28.5180055402,82.5484764543
20314,San Pedro Juchatengo,74.3429561201,17.4416859122,26.9053117783
20315,San Pedro Mártir,65.3002695418,22.7892183288,95.0404312668
20316,San Pedro Mártir Quiechapa,88.6216596343,40.7201125176,82.1378340366
20317,San Pedro Mártir Yucuxaco,85.5713134569,38.5342465753,84.9315068493
20318,San Pedro Mixtepec - Dto. 22,51.9945738043,12.0155663799,30.5814992654
20319,San Pedro Mixtepec - Dto. 26,91.3870967742,28.505723205,60.9781477627
20320,San Pedro Molinos,85.8223495702,29.5659025788,73.3524355301
20321,San Pedro Nopala,95.7860026918,48.9663526245,64.7375504711
20322,San Pedro Ocopetatillo,95.8658064516,49.9870967742,77.8064516129
20323,San Pedro Ocotepec,92.7797894737,29.6176842105,69.4315789474
20324,San Pedro Pochutla,46.7666892921,12.2074890531,61.9641371291
20325,San Pedro Quiatoni,96.1319883741,50.4199863224,82.4414429817
20326,San Pedro Sochiápam,93.9724512367,55.967625176,68.0072390911
20327,San Pedro Tapanatepec,53.796446204,14.1750159778,60.9446318965
20328,San Pedro Taviche,94.9586255259,51.4186535764,88.9901823282
20329,San Pedro Teozacoalco,91.590627763,44.5959328028,84.4385499558
20330,San Pedro Teutila,93.0354460094,46.1584507042,88.6854460094
20331,San Pedro Tidaá,87.2349785408,33.4055793991,72.9613733906
20332,San Pedro Topiltepec,80.3188010899,18.591280654,46.0490463215
20333,San Pedro Totolápam,46.7109917877,6.9829437776,36.1339229311
20334,Villa de Tututepec de Melchor Ocampo,61.6568248508,14.9019528483,56.7014064555
20335,San Pedro Yaneri,93.4519119351,31.9385863268,81.6917728853
20336,San Pedro Yólox,85.1654676259,12.028177458,31.2350119904
20337,San Pedro y San Pablo Ayutla,80.1600226715,34.8341205366,64.5380691479
20338,Villa de Etla,36.4974036554,8.2874020221,26.1098467531
20339,San Pedro y San Pablo Teposcolula,48.7038766931,7.3867351705,34.2596917328
20340,San Pedro y San Pablo Tequixtepec,79.8658753709,24.4077151335,59.1097922849
20341,San Pedro Yucunama,78.0384615385,14.735042735,41.0256410256
20342,San Raymundo Jalpan,20.357000993,2.8877855015,27.9791459782
20343,San Sebastián Abasolo,60.2617483578,15.1364325417,56.7458312279
20344,San Sebastián Coatlán,88.4974433893,36.8714390066,82.7246165084
20345,San Sebastián Ixcapa,65.1745799854,18.2770878987,78.1835889944
20346,San Sebastián Nicananduta,92.2247043364,40.7930354796,60.9067017083
20347,San Sebastián Río Hondo,93.5482445372,39.4323594402,89.2217039038
20348,San Sebastián Tecomaxtlahuaca,75.1580262336,23.5255465334,55.7151780137
20349,San Sebastián Teitipac,52.4594095941,13.3044280443,64.667896679
20350,San Sebastián Tutla,16.8620725999,2.0663224571,4.147565939
20351,San Simón Almolongas,80.5164556962,25.6274864376,72.8028933092
20352,San Simón Zahuatlán,99.6466761537,84.3285220573,66.4972555397
20353,Santa Ana,83.9047417443,30.800169348,70.2794242168
20354,Santa Ana Ateixtlahuaca,97.2292993631,78.5138004246,75.1592356688
20355,Santa Ana Cuauhtémoc,89.5819793205,37.376661743,70.1624815362
20356,Santa Ana del Valle,71.6294746629,23.6420269642,58.670385867
20357,Santa Ana Tavela,80.8660287081,27.9772727273,90.4306220096
20358,Santa Ana Tlapacoyan,67.9693983402,20.1187759336,57.1576763485
20359,Santa Ana Yareni,91.5955414013,33.8296178344,76.4331210191
20360,Santa Ana Zegache,74.8308356617,23.111506223,82.0929641859
20361,Santa Catalina Quierí,94.5577156744,38.1300121507,90.8869987849
20362,Santa Catarina Cuixtla,68.8110129164,14.4704282801,42.2161794697
20363,Santa Catarina Ixtepeji,77.1976568405,18.4939531368,50.9070294785
20364,Santa Catarina Juquila,75.5700267804,24.3922834339,63.3042511727
20365,Santa Catarina Lachatao,73.9142040038,9.1763584366,40.6101048618
20366,Santa Catarina Loxicha,96.5617728532,53.2074792244,73.9889196676
20367,Santa Catarina Mechoacán,92.5399103139,48.8692825112,90.2914798206
20368,Santa Catarina Minas,65.1084513923,16.2701514411,73.4733756717
20369,Santa Catarina Quiané,43.8442584844,6.7350069735,34.7745234775
20370,Santa Catarina Tayata,76.9479326187,20.2358346095,83.0015313936
20371,Santa Catarina Ticuá,93.2376963351,39.7068062827,73.5078534031
20372,Santa Catarina Yosonotú,90.9265202703,22.5962837838,94.6790540541
20373,Santa Catarina Zapoquila,93.7905236908,44.63840399,81.7955112219
20374,Santa Cruz Acatepec,93.946918853,55.5302013423,82.4283099451
20375,Santa Cruz Amilpas,36.2879209449,6.8536074935,11.2647405965
20376,Santa Cruz de Bravo,75.4593837535,14.619047619,65.2661064426
20377,Santa Cruz Itundujia,88.9023707299,37.2951278701,92.5331342169
20378,Santa Cruz Mixtepec,81.0626865672,34.789687924,70.1221166893
20379,Santa Cruz Nundaco,89.8514920194,41.1943095073,89.1047883414
20380,Santa Cruz Papalutla,59.0728417266,11.3821942446,69.2446043165
20381,Santa Cruz Tacache de Mina,63.9438280166,12.1927877947,41.9556171983
20382,Santa Cruz Tacahua,89.2580645161,26.3400174368,94.4202266783
20383,Santa Cruz Tayata,89.4087719298,35.4,82.9824561404
20384,Santa Cruz Xitla,90.2700127065,42.1005929691,77.0648030496
20385,Santa Cruz Xoxocotlán,48.1673889353,14.1319647373,36.6571353329
20386,Santa Cruz Zenzontepec,94.6980754676,53.6716942372,92.4748621473
20387,Santa Gertrudis,69.3342686777,13.3742546475,31.8484742196
20388,Santa Inés del Monte,95.8636529347,51.6321545753,87.5318993802
20389,Santa Inés Yatzeche,73.7322222222,17.4222222222,52.1111111111
20390,Santa Lucía del Camino,27.1901621098,3.7933722351,4.5636928859
20391,Santa Lucía Miahuatlán,98.0909638554,72.943373494,94.5481927711
20392,Santa Lucía Monteverde,95.817121236,52.7244206212,96.2163014347
20393,Santa Lucía Ocotlán,89.4987945998,34.4406943105,83.6306653809
20394,Santa María Alotepec,79.8779411765,19.3316176471,67.6470588235
20395,Santa María Apazco,94.2295396419,48.7116368286,93.3503836317
20396,Santa María la Asunción,96.1261402957,62.5130544196,84.4605221768
20397,Heroica Ciudad de Tlaxiaco,54.3903178871,16.1449630086,50.3024136037
20398,Ayoquezco de Aldama,77.3141039236,20.4763520679,62.0784729586
20399,Santa María Atzompa,42.4178949019,12.7761759237,33.0315438625
20400,Santa María Camotlán,63.0543283582,11.1767164179,41.9104477612
20401,Santa María Colotepec,38.5055629482,7.7899644961,58.0189519584
20402,Santa María Cortijo,74.0114176974,30.364414843,60.8943862988
20403,Santa María Coyotepec,53.9372964169,9.2043973941,11.6720955483
20404,Santa María Chachoápam,59.7369127517,6.2751677852,42.6845637584
20405,Villa de Chilapa de Díaz,61.5598885794,13.6072423398,38.1058495822
20406,Santa María Chilchotla,95.5405405405,61.9687130213,98.1824205992
20407,Santa María Chimalapa,84.4811390926,32.3019870364,71.5014344916
20408,Santa María del Rosario,85.8238866397,27.5607287449,88.2591093117
20409,Santa María del Tule,34.1270794824,3.1918900185,6.0767097967
20410,Santa María Ecatepec,91.9819113657,18.0901416943,31.6551100392
20411,Santa María Guelacé,59.2715231788,15.353200883,37.7483443709
20412,Santa María Guienagati,81.754857513,33.4294041451,78.2707253886
20413,Santa María Huatulco,40.0477480666,9.8353679815,35.2364151299
20414,Santa María Huazolotitlán,69.3094936174,17.7697184885,56.0994166878
20415,Santa María Ipalapa,78.5256008359,30.0927899687,81.9644723093
20416,Santa María Ixcatlán,95.9010989011,62.8307692308,66.3736263736
20417,Santa María Jacatepec,74.8623203499,29.0436367423,63.1430951885
20418,Santa María Jalapa del Marqués,46.0338169751,10.152893194,50.3876748973
20419,Santa María Jaltianguis,75.8203389831,9.1745762712,31.6949152542
20420,Santa María Lachixío,94.5209125475,36.1058301648,76.6793409379
20421,Santa María Mixtequilla,50.344151601,7.8514484862,32.0409496842
20422,Santa María Nativitas,83.5610169492,27.8593220339,69.1525423729
20423,Santa María Nduayaco,92.1896162528,34.8036117381,65.6884875847
20424,Santa María Ozolotepec,95.7684350133,52.1981432361,88.1962864721
20425,Santa María Pápalo,95.9229268293,39.7112195122,55.9024390244
20426,Santa María Peñoles,98.3234824281,63.1920356002,98.9046097672
20427,Santa María Petapa,58.5442548432,18.1433549882,57.2554008428
20428,Santa María Quiegolani,96.6788425047,42.3116698292,61.2903225806
20429,Santa María Sola,88.0060281313,44.5077026122,82.7863362358
20430,Santa María Tataltepec,82.8417721519,28.5949367089,82.5949367089
20431,Santa María Tecomavaca,56.7855168601,15.8457711443,67.3300165837
20432,Santa María Temaxcalapa,69.6396807298,11.677309008,29.7605473204
20433,Santa María Temaxcaltepec,91.8045402078,47.5652173913,96.0754136206
20434,Santa María Teopoxco,94.4394823649,35.1786348642,52.8546054301
20435,Santa María Tepantlali,88.1069035829,33.2210894262,74.3081852607
20436,Santa María Texcatitlán,91.2779661017,30.5774011299,97.0621468927
20437,Santa María Tlahuitoltepec,90.6788565264,43.3339805825,84.832793959
20438,Santa María Tlalixtac,92.9042189282,38.2012542759,28.7913340935
20439,Santa María Tonameca,59.3913874176,19.7229742113,76.4205884339
20440,Santa María Totolapilla,77.4323640961,10.1946902655,25.1580278129
20441,Santa María Xadani,83.6438006438,31.5113775114,65.1015651016
